Report Date,Country,Indicator,Value
2007-01-01,HUN,WHOSIS_000001,77.53367
2008-01-01,HUN,WHOSIS_000001,74.00043
2009-01-01,HUN,WHOSIS_000001,70.15656
2010-01-01,HUN,WHOSIS_000001,74.56199
2011-01-01,HUN,WHOSIS_000001,74.90162
2012-01-01,HUN,WHOSIS_000001,75.11316
2013-01-01,HUN,WHOSIS_000001,75.5916
2014-01-01,HUN,WHOSIS_000001,72.21125
2015-01-01,HUN,WHOSIS_000001,72.18633
2016-01-01,HUN,WHOSIS_000001,72.52246
2017-01-01,HUN,WHOSIS_000001,75.90176
2018-01-01,HUN,WHOSIS_000001,79.36857
2019-01-01,HUN,WHOSIS_000001,72.98251
2020-01-01,HUN,WHOSIS_000001,75.76307
2021-01-01,HUN,WHOSIS_000001,77.82604
2000-01-01,IDN,WHOSIS_000001,67.20521
2001-01-01,IDN,WHOSIS_000001,68.65561
2002-01-01,IDN,WHOSIS_000001,66.36905
2003-01-01,IDN,WHOSIS_000001,66.50726
2004-01-01,IDN,WHOSIS_000001,67.26919
2005-01-01,IDN,WHOSIS_000001,69.70175
2006-01-01,IDN,WHOSIS_000001,69.88236
2007-01-01,IDN,WHOSIS_000001,67.06989
2008-01-01,IDN,WHOSIS_000001,70.44771
2009-01-01,IDN,WHOSIS_000001,70.68347
2010-01-01,IDN,WHOSIS_000001,70.9325
2011-01-01,IDN,WHOSIS_000001,67.81754
2012-01-01,IDN,WHOSIS_000001,69.79467
2013-01-01,IDN,WHOSIS_000001,68.31541
2014-01-01,IDN,WHOSIS_000001,70.30299
2015-01-01,IDN,WHOSIS_000001,72.3214
2016-01-01,IDN,WHOSIS_000001,70.7758
2017-01-01,IDN,WHOSIS_000001,69.19759
2018-01-01,IDN,WHOSIS_000001,72.99957
2019-01-01,IDN,WHOSIS_000001,73.26013
2020-01-01,IDN,WHOSIS_000001,69.70367
2021-01-01,IDN,WHOSIS_000001,66.41327
2000-01-01,IND,WHOSIS_000001,NaN
2001-01-01,IND,WHOSIS_000001,NaN
2002-01-01,IND,WHOSIS_000001,NaN
2003-01-01,IND,WHOSIS_000001,NaN
2004-01-01,IND,WHOSIS_000001,NaN
2005-01-01,IND,WHOSIS_000001,NaN
2006-01-01,IND,WHOSIS_000001,NaN
2007-01-01,IND,WHOSIS_000001,NaN
2008-01-01,IND,WHOSIS_000001,NaN
2009-01-01,IND,WHOSIS_000001,NaN
2010-01-01,IND,WHOSIS_000001,NaN
2011-01-01,IND,WHOSIS_000001,NaN
2012-01-01,IND,WHOSIS_000001,NaN
2013-01-01,IND,WHOSIS_000001,NaN
2014-01-01,IND,WHOSIS_000001,NaN
2015-01-01,IND,WHOSIS_000001,NaN
2016-01-01,IND,WHOSIS_000001,NaN
2017-01-01,IND,WHOSIS_000001,NaN
2018-01-01,IND,WHOSIS_000001,NaN
2019-01-01,IND,WHOSIS_000001,NaN
2020-01-01,IND,WHOSIS_000001,NaN
2021-01-01,IND,WHOSIS_000001,NaN
2000-01-01,IRL,WHOSIS_000001,79.00104
2001-01-01,IRL,WHOSIS_000001,79.67191
2002-01-01,IRL,WHOSIS_000001,74.86859
2003-01-01,IRL,WHOSIS_000001,80.37203
2004-01-01,IRL,WHOSIS_000001,75.93999
2005-01-01,IRL,WHOSIS_000001,81.09647
2006-01-01,IRL,WHOSIS_000001,79.06563
2007-01-01,IRL,WHOSIS_000001,81.59413
2008-01-01,IRL,WHOSIS_000001,81.80357
2009-01-01,IRL,WHOSIS_000001,77.15047
2010-01-01,IRL,WHOSIS_000001,82.64981
2011-01-01,IRL,WHOSIS_000001,82.4327
2012-01-01,IRL,WHOSIS_000001,82.56634
2013-01-01,IRL,WHOSIS_000001,78.76675
2014-01-01,IRL,WHOSIS_000001,81.05218
2015-01-01,IRL,WHOSIS_000001,79.33848
2016-01-01,IRL,WHOSIS_000001,81.40606
2017-01-01,IRL,WHOSIS_000001,81.60361
2018-01-01,IRL,WHOSIS_000001,81.71154
2019-01-01,IRL,WHOSIS_000001,80.27006
2020-01-01,IRL,WHOSIS_000001,79.92957
2021-01-01,IRL,WHOSIS_000001,83.35087
2000-01-01,IRN,WHOSIS_000001,75.21987
2001-01-01,IRN,WHOSIS_000001,75.49973
2002-01-01,IRN,WHOSIS_000001,72.38206
2003-01-01,IRN,WHOSIS_000001,71.813
2004-01-01,IRN,WHOSIS_000001,76.58466
2005-01-01,IRN,WHOSIS_000001,74.88505
2006-01-01,IRN,WHOSIS_000001,73.24183
2007-01-01,IRN,WHOSIS_000001,77.74504
2008-01-01,IRN,WHOSIS_000001,73.94795
2009-01-01,IRN,WHOSIS_000001,76.24198
2010-01-01,IRN,WHOSIS_000001,78.56991
2011-01-01,IRN,WHOSIS_000001,78.75917
2012-01-01,IRN,WHOSIS_000001,75.481
2013-01-01,IRN,WHOSIS_000001,78.93795
2014-01-01,IRN,WHOSIS_000001,75.80039
2015-01-01,IRN,WHOSIS_000001,77.27827
2016-01-01,IRN,WHOSIS_000001,79.0103
2017-01-01,IRN,WHOSIS_000001,77.47897
2018-01-01,IRN,WHOSIS_000001,76.26903
2019-01-01,IRN,WHOSIS_000001,79.40101
2020-01-01,IRN,WHOSIS_000001,75.18861
2021-01-01,IRN,WHOSIS_000001,74.71078
2000-01-01,IRQ,WHOSIS_000001,66.87053
2001-01-01,IRQ,WHOSIS_000001,67.22405
2002-01-01,IRQ,WHOSIS_000001,72.43236
2003-01-01,IRQ,WHOSIS_000001,65.68954
2004-01-01,IRQ,WHOSIS_000001,65.79373
2005-01-01,IRQ,WHOSIS_000001,65.07986
2006-01-01,IRQ,WHOSIS_000001,67.66518
2007-01-01,IRQ,WHOSIS_000001,67.80831
2008-01-01,IRQ,WHOSIS_000001,72.89496
2009-01-01,IRQ,WHOSIS_000001,73.35191
2010-01-01,IRQ,WHOSIS_000001,68.28182
2011-01-01,IRQ,WHOSIS_000001,68.6367
2012-01-01,IRQ,WHOSIS_000001,74.25905
2013-01-01,IRQ,WHOSIS_000001,74.30585
2014-01-01,IRQ,WHOSIS_000001,74.07144
2015-01-01,IRQ,WHOSIS_000001,67.47107
2016-01-01,IRQ,WHOSIS_000001,71.12531
2017-01-01,IRQ,WHOSIS_000001,74.99027
2018-01-01,IRQ,WHOSIS_000001,70.41628
2019-01-01,IRQ,WHOSIS_000001,72.9001
2020-01-01,IRQ,WHOSIS_000001,73.82694
2021-01-01,IRQ,WHOSIS_000001,73.91197
2000-01-01,ISL,WHOSIS_000001,81.64658
2001-01-01,ISL,WHOSIS_000001,78.09818
2002-01-01,ISL,WHOSIS_000001,82.15243
2003-01-01,ISL,WHOSIS_000001,78.72388
2004-01-01,ISL,WHOSIS_000001,80.76637
2005-01-01,ISL,WHOSIS_000001,80.90304
2006-01-01,ISL,WHOSIS_000001,81.03602
2007-01-01,ISL,WHOSIS_000001,82.86313
2008-01-01,ISL,WHOSIS_000001,83.00464
2009-01-01,ISL,WHOSIS_000001,81.49588
2010-01-01,ISL,WHOSIS_000001,80.02469
2011-01-01,ISL,WHOSIS_000001,81.86018
2012-01-01,ISL,WHOSIS_000001,81.98477
2013-01-01,ISL,WHOSIS_000001,82.07381
2014-01-01,ISL,WHOSIS_000001,83.5193
2015-01-01,ISL,WHOSIS_000001,80.65456
2016-01-01,ISL,WHOSIS_000001,83.64251
2017-01-01,ISL,WHOSIS_000001,82.27341
2018-01-01,ISL,WHOSIS_000001,83.8418
2019-01-01,ISL,WHOSIS_000001,81.10092
2020-01-01,ISL,WHOSIS_000001,82.56117
2021-01-01,ISL,WHOSIS_000001,83.88967
2000-01-01,ISR,WHOSIS_000001,78.54384
2001-01-01,ISR,WHOSIS_000001,81.03896
2002-01-01,ISR,WHOSIS_000001,78.56219
2003-01-01,ISR,WHOSIS_000001,76.85908
2004-01-01,ISR,WHOSIS_000001,77.32423
2005-01-01,ISR,WHOSIS_000001,79.70678
2006-01-01,ISR,WHOSIS_000001,77.93135
2007-01-01,ISR,WHOSIS_000001,80.12301
2008-01-01,ISR,WHOSIS_000001,82.41757
2009-01-01,ISR,WHOSIS_000001,79.10267
2010-01-01,ISR,WHOSIS_000001,83.3476
2011-01-01,ISR,WHOSIS_000001,81.64889
2012-01-01,ISR,WHOSIS_000001,79.70269
2013-01-01,ISR,WHOSIS_000001,81.92176
2014-01-01,ISR,WHOSIS_000001,83.574
2015-01-01,ISR,WHOSIS_000001,83.78562
2016-01-01,ISR,WHOSIS_000001,83.91589
2017-01-01,ISR,WHOSIS_000001,84.2361
2018-01-01,ISR,WHOSIS_000001,80.66381
2019-01-01,ISR,WHOSIS_000001,80.74317
2020-01-01,ISR,WHOSIS_000001,84.29735
2021-01-01,ISR,WHOSIS_000001,82.09317
2000-01-01,ITA,WHOSIS_000001,76.40953
2001-01-01,ITA,WHOSIS_000001,79.67654
2002-01-01,ITA,WHOSIS_000001,77.01303
2003-01-01,ITA,WHOSIS_000001,77.01593
2004-01-01,ITA,WHOSIS_000001,77.69726
2005-01-01,ITA,WHOSIS_000001,80.51058
2006-01-01,ITA,WHOSIS_000001,83.62385
2007-01-01,ITA,WHOSIS_000001,78.51294
2008-01-01,ITA,WHOSIS_000001,81.37071
2009-01-01,ITA,WHOSIS_000001,78.97905
2010-01-01,ITA,WHOSIS_000001,79.37573
2011-01-01,ITA,WHOSIS_000001,79.35352
2012-01-01,ITA,WHOSIS_000001,81.83712
2013-01-01,ITA,WHOSIS_000001,82.28787
2014-01-01,ITA,WHOSIS_000001,82.61005
2015-01-01,ITA,WHOSIS_000001,82.20434
2016-01-01,ITA,WHOSIS_000001,84.86668
2017-01-01,ITA,WHOSIS_000001,84.51351
2018-01-01,ITA,WHOSIS_000001,84.76619
2019-01-01,ITA,WHOSIS_000001,84.91374
2020-01-01,ITA,WHOSIS_000001,79.76089
2021-01-01,ITA,WHOSIS_000001,84.32795
2000-01-01,JAM,WHOSIS_000001,74.52408
2001-01-01,JAM,WHOSIS_000001,69.93621
2002-01-01,JAM,WHOSIS_000001,73.03304
2003-01-01,JAM,WHOSIS_000001,75.42651
2004-01-01,JAM,WHOSIS_000001,71.94013
2005-01-01,JAM,WHOSIS_000001,71.36246
2006-01-01,JAM,WHOSIS_000001,74.44973
2007-01-01,JAM,WHOSIS_000001,65.51937
2008-01-01,JAM,WHOSIS_000001,74.5885
2009-01-01,JAM,WHOSIS_000001,72.19788
2010-01-01,JAM,WHOSIS_000001,76.06059
2011-01-01,JAM,WHOSIS_000001,72.8614
2012-01-01,JAM,WHOSIS_000001,74.1903
2013-01-01,JAM,WHOSIS_000001,72.32669
2014-01-01,JAM,WHOSIS_000001,75.11904
2015-01-01,JAM,WHOSIS_000001,75.00771
2016-01-01,JAM,WHOSIS_000001,69.59322
2017-01-01,JAM,WHOSIS_000001,75.43163
2018-01-01,JAM,WHOSIS_000001,69.62502
2019-01-01,JAM,WHOSIS_000001,72.23603
2020-01-01,JAM,WHOSIS_000001,72.64038
2021-01-01,JAM,WHOSIS_000001,72.77261
2000-01-01,JOR,WHOSIS_000001,72.29803
2001-01-01,JOR,WHOSIS_000001,72.68023
2002-01-01,JOR,WHOSIS_000001,72.31118
2003-01-01,JOR,WHOSIS_000001,75.18922
2004-01-01,JOR,WHOSIS_000001,75.57666
2005-01-01,JOR,WHOSIS_000001,73.42688
2006-01-01,JOR,WHOSIS_000001,73.85309
2007-01-01,JOR,WHOSIS_000001,74.61596
2008-01-01,JOR,WHOSIS_000001,75.76254
2009-01-01,JOR,WHOSIS_000001,76.55739
2010-01-01,JOR,WHOSIS_000001,76.68909
2011-01-01,JOR,WHOSIS_000001,77.3059
2012-01-01,JOR,WHOSIS_000001,77.55287
2013-01-01,JOR,WHOSIS_000001,77.91104
2014-01-01,JOR,WHOSIS_000001,78.39097
2015-01-01,JOR,WHOSIS_000001,78.98945
2016-01-01,JOR,WHOSIS_000001,79.22764
2017-01-01,JOR,WHOSIS_000001,79.58327
2018-01-01,JOR,WHOSIS_000001,79.67534
2019-01-01,JOR,WHOSIS_000001,80.34466
2020-01-01,JOR,WHOSIS_000001,77.55989
2021-01-01,JOR,WHOSIS_000001,76.9805
2000-01-01,JPN,WHOSIS_000001,84.80001
2001-01-01,JPN,WHOSIS_000001,78.40939
2002-01-01,JPN,WHOSIS_000001,78.66936
2003-01-01,JPN,WHOSIS_000001,78.70779
2004-01-01,JPN,WHOSIS_000001,85.58434
2005-01-01,JPN,WHOSIS_000001,85.47794
2006-01-01,JPN,WHOSIS_000001,79.27304
2007-01-01,JPN,WHOSIS_000001,85.9025
2008-01-01,JPN,WHOSIS_000001,79.57387
2009-01-01,JPN,WHOSIS_000001,83.15818
2010-01-01,JPN,WHOSIS_000001,79.86818
2011-01-01,JPN,WHOSIS_000001,85.73355
2012-01-01,JPN,WHOSIS_000001,80.27509
2013-01-01,JPN,WHOSIS_000001,83.56022
2014-01-01,JPN,WHOSIS_000001,80.8466
2015-01-01,JPN,WHOSIS_000001,83.99957
2016-01-01,JPN,WHOSIS_000001,86.91722
2017-01-01,JPN,WHOSIS_000001,84.2581
2018-01-01,JPN,WHOSIS_000001,87.05558
2019-01-01,JPN,WHOSIS_000001,81.70268
2020-01-01,JPN,WHOSIS_000001,84.66325
2021-01-01,JPN,WHOSIS_000001,84.46067
2000-01-01,KAZ,WHOSIS_000001,64.35326
2001-01-01,KAZ,WHOSIS_000001,64.70932
2002-01-01,KAZ,WHOSIS_000001,65.03142
2003-01-01,KAZ,WHOSIS_000001,70.43702
2004-01-01,KAZ,WHOSIS_000001,70.94851
2005-01-01,KAZ,WHOSIS_000001,59.45294
2006-01-01,KAZ,WHOSIS_000001,71.28033
2007-01-01,KAZ,WHOSIS_000001,71.7373
2008-01-01,KAZ,WHOSIS_000001,72.49015
2009-01-01,KAZ,WHOSIS_000001,68.51597
2010-01-01,KAZ,WHOSIS_000001,63.52322
2011-01-01,KAZ,WHOSIS_000001,73.86946
2012-01-01,KAZ,WHOSIS_000001,74.35117
2013-01-01,KAZ,WHOSIS_000001,70.67577
2014-01-01,KAZ,WHOSIS_000001,71.47528
2015-01-01,KAZ,WHOSIS_000001,76.21314
2016-01-01,KAZ,WHOSIS_000001,67.92605
2017-01-01,KAZ,WHOSIS_000001,68.66786
2018-01-01,KAZ,WHOSIS_000001,77.09111
2019-01-01,KAZ,WHOSIS_000001,73.20279
2020-01-01,KAZ,WHOSIS_000001,67.039
2021-01-01,KAZ,WHOSIS_000001,73.93875
2000-01-01,KEN,WHOSIS_000001,55.21709
2001-01-01,KEN,WHOSIS_000001,54.33284
2002-01-01,KEN,WHOSIS_000001,54.58699
2003-01-01,KEN,WHOSIS_000001,53.74265
2004-01-01,KEN,WHOSIS_000001,55.51028
2005-01-01,KEN,WHOSIS_000001,55.00233
2006-01-01,KEN,WHOSIS_000001,59.00872
2007-01-01,KEN,WHOSIS_000001,58.55064
2008-01-01,KEN,WHOSIS_000001,61.27799
2009-01-01,KEN,WHOSIS_000001,60.49062
2010-01-01,KEN,WHOSIS_000001,59.43557
2011-01-01,KEN,WHOSIS_000001,64.11637
2012-01-01,KEN,WHOSIS_000001,65.10591
2013-01-01,KEN,WHOSIS_000001,63.11575
2014-01-01,KEN,WHOSIS_000001,66.1418
2015-01-01,KEN,WHOSIS_000001,64.29969
2016-01-01,KEN,WHOSIS_000001,67.52975
2017-01-01,KEN,WHOSIS_000001,68.14163
2018-01-01,KEN,WHOSIS_000001,63.62994
2019-01-01,KEN,WHOSIS_000001,68.99106
2020-01-01,KEN,WHOSIS_000001,64.06213
2021-01-01,KEN,WHOSIS_000001,69.21557
2000-01-01,KGZ,WHOSIS_000001,65.9347
2001-01-01,KGZ,WHOSIS_000001,63.1758
2002-01-01,KGZ,WHOSIS_000001,69.63841
2003-01-01,KGZ,WHOSIS_000001,69.62683
2004-01-01,KGZ,WHOSIS_000001,70.36807
2005-01-01,KGZ,WHOSIS_000001,67.04293
2006-01-01,KGZ,WHOSIS_000001,63.1712
2007-01-01,KGZ,WHOSIS_000001,67.79056
2008-01-01,KGZ,WHOSIS_000001,64.34873
2009-01-01,KGZ,WHOSIS_000001,64.92406
2010-01-01,KGZ,WHOSIS_000001,73.30366
2011-01-01,KGZ,WHOSIS_000001,65.63501
2012-01-01,KGZ,WHOSIS_000001,69.9602
2013-01-01,KGZ,WHOSIS_000001,70.72932
2014-01-01,KGZ,WHOSIS_000001,70.89588
2015-01-01,KGZ,WHOSIS_000001,75.20771
2016-01-01,KGZ,WHOSIS_000001,69.12318
2017-01-01,KGZ,WHOSIS_000001,76.40308
2018-01-01,KGZ,WHOSIS_000001,69.665
2019-01-01,KGZ,WHOSIS_000001,73.58598
2020-01-01,KGZ,WHOSIS_000001,67.84038
2021-01-01,KGZ,WHOSIS_000001,72.185
2000-01-01,KHM,WHOSIS_000001,59.10172
2001-01-01,KHM,WHOSIS_000001,62.17982
2002-01-01,KHM,WHOSIS_000001,58.53867
2003-01-01,KHM,WHOSIS_000001,59.37962
2004-01-01,KHM,WHOSIS_000001,60.1452
2005-01-01,KHM,WHOSIS_000001,60.934
2006-01-01,KHM,WHOSIS_000001,61.69316
2007-01-01,KHM,WHOSIS_000001,62.3063
2008-01-01,KHM,WHOSIS_000001,62.91868
2009-01-01,KHM,WHOSIS_000001,63.39844
2010-01-01,KHM,WHOSIS_000001,63.80583
2011-01-01,KHM,WHOSIS_000001,64.34595
2012-01-01,KHM,WHOSIS_000001,64.81908
2013-01-01,KHM,WHOSIS_000001,70.8024
2014-01-01,KHM,WHOSIS_000001,71.10068
2015-01-01,KHM,WHOSIS_000001,71.3555
2016-01-01,KHM,WHOSIS_000001,71.57464
2017-01-01,KHM,WHOSIS_000001,69.12695
2018-01-01,KHM,WHOSIS_000001,69.35586
2019-01-01,KHM,WHOSIS_000001,66.86662
2020-01-01,KHM,WHOSIS_000001,72.52361
2021-01-01,KHM,WHOSIS_000001,71.45082
2000-01-01,KIR,WHOSIS_000001,60.08437
2001-01-01,KIR,WHOSIS_000001,60.39205
2002-01-01,KIR,WHOSIS_000001,64.12498
2003-01-01,KIR,WHOSIS_000001,64.32174
2004-01-01,KIR,WHOSIS_000001,60.91263
2005-01-01,KIR,WHOSIS_000001,64.48604
2006-01-01,KIR,WHOSIS_000001,64.53529
2007-01-01,KIR,WHOSIS_000001,57.83984
2008-01-01,KIR,WHOSIS_000001,61.27006
2009-01-01,KIR,WHOSIS_000001,58.00326
2010-01-01,KIR,WHOSIS_000001,61.3604
2011-01-01,KIR,WHOSIS_000001,58.15393
2012-01-01,KIR,WHOSIS_000001,61.47703
2013-01-01,KIR,WHOSIS_000001,64.81668
2014-01-01,KIR,WHOSIS_000001,64.81259
2015-01-01,KIR,WHOSIS_000001,58.43415
2016-01-01,KIR,WHOSIS_000001,58.48817
2017-01-01,KIR,WHOSIS_000001,65.03646
2018-01-01,KIR,WHOSIS_000001,64.71023
2019-01-01,KIR,WHOSIS_000001,58.90203
2020-01-01,KIR,WHOSIS_000001,58.48495
2021-01-01,KIR,WHOSIS_000001,60.87346
2000-01-01,KOR,WHOSIS_000001,75.85982
2001-01-01,KOR,WHOSIS_000001,72.98067
2002-01-01,KOR,WHOSIS_000001,80.2397
2003-01-01,KOR,WHOSIS_000001,73.97453
2004-01-01,KOR,WHOSIS_000001,77.92814
2005-01-01,KOR,WHOSIS_000001,75.01338
2006-01-01,KOR,WHOSIS_000001,82.11918
2007-01-01,KOR,WHOSIS_000001,79.37954
2008-01-01,KOR,WHOSIS_000001,76.45212
2009-01-01,KOR,WHOSIS_000001,83.56384
2010-01-01,KOR,WHOSIS_000001,83.76154
2011-01-01,KOR,WHOSIS_000001,84.15599
2012-01-01,KOR,WHOSIS_000001,77.74174
2013-01-01,KOR,WHOSIS_000001,78.32923
2014-01-01,KOR,WHOSIS_000001,85.22544
2015-01-01,KOR,WHOSIS_000001,79.14462
2016-01-01,KOR,WHOSIS_000001,85.66143
2017-01-01,KOR,WHOSIS_000001,83.09218
2018-01-01,KOR,WHOSIS_000001,86.02887
2019-01-01,KOR,WHOSIS_000001,80.55798
2020-01-01,KOR,WHOSIS_000001,86.64298
2021-01-01,KOR,WHOSIS_000001,83.79982
2000-01-01,KWT,WHOSIS_000001,75.90425
2001-01-01,KWT,WHOSIS_000001,80.18056
2002-01-01,KWT,WHOSIS_000001,76.90151
2003-01-01,KWT,WHOSIS_000001,80.36965
2004-01-01,KWT,WHOSIS_000001,78.50277
2005-01-01,KWT,WHOSIS_000001,76.58511
2006-01-01,KWT,WHOSIS_000001,76.63178
2007-01-01,KWT,WHOSIS_000001,77.59975
2008-01-01,KWT,WHOSIS_000001,81.12483
2009-01-01,KWT,WHOSIS_000001,77.49169
2010-01-01,KWT,WHOSIS_000001,80.49475
2011-01-01,KWT,WHOSIS_000001,79.9597
2012-01-01,KWT,WHOSIS_000001,79.45473
2013-01-01,KWT,WHOSIS_000001,79.77403
2014-01-01,KWT,WHOSIS_000001,84.53565
2015-01-01,KWT,WHOSIS_000001,81.44722
2016-01-01,KWT,WHOSIS_000001,85.63168
2017-01-01,KWT,WHOSIS_000001,86.25924
2018-01-01,KWT,WHOSIS_000001,80.78312
2019-01-01,KWT,WHOSIS_000001,86.4346
2020-01-01,KWT,WHOSIS_000001,76.51859
2021-01-01,KWT,WHOSIS_000001,78.95212
2000-01-01,LAO,WHOSIS_000001,58.27571
2001-01-01,LAO,WHOSIS_000001,58.88682
2002-01-01,LAO,WHOSIS_000001,61.5743
2003-01-01,LAO,WHOSIS_000001,58.2625
2004-01-01,LAO,WHOSIS_000001,62.86521
2005-01-01,LAO,WHOSIS_000001,59.3153
2006-01-01,LAO,WHOSIS_000001,64.23875
2007-01-01,LAO,WHOSIS_000001,64.88361
2008-01-01,LAO,WHOSIS_000001,63.18728
2009-01-01,LAO,WHOSIS_000001,66.13688
2010-01-01,LAO,WHOSIS_000001,66.81639
2011-01-01,LAO,WHOSIS_000001,67.41262
2012-01-01,LAO,WHOSIS_000001,65.52691
2013-01-01,LAO,WHOSIS_000001,63.76304
2014-01-01,LAO,WHOSIS_000001,64.23526
2015-01-01,LAO,WHOSIS_000001,64.66147
2016-01-01,LAO,WHOSIS_000001,67.33211
2017-01-01,LAO,WHOSIS_000001,70.08257
2018-01-01,LAO,WHOSIS_000001,68.0539
2019-01-01,LAO,WHOSIS_000001,66.14369
2020-01-01,LAO,WHOSIS_000001,71.58189
2021-01-01,LAO,WHOSIS_000001,66.08941
2000-01-01,LBN,WHOSIS_000001,74.2964
2001-01-01,LBN,WHOSIS_000001,77.40611
2002-01-01,LBN,WHOSIS_000001,77.82551
2003-01-01,LBN,WHOSIS_000001,78.03678
2004-01-01,LBN,WHOSIS_000001,77.09704
2005-01-01,LBN,WHOSIS_000001,75.41744
2006-01-01,LBN,WHOSIS_000001,76.797
2007-01-01,LBN,WHOSIS_000001,79.25492
2008-01-01,LBN,WHOSIS_000001,75.36597
2009-01-01,LBN,WHOSIS_000001,77.79034
2010-01-01,LBN,WHOSIS_000001,80.05101
2011-01-01,LBN,WHOSIS_000001,75.6304
2012-01-01,LBN,WHOSIS_000001,75.63281
2013-01-01,LBN,WHOSIS_000001,80.49976
2014-01-01,LBN,WHOSIS_000001,80.62668
2015-01-01,LBN,WHOSIS_000001,78.43741
2016-01-01,LBN,WHOSIS_000001,78.81841
2017-01-01,LBN,WHOSIS_000001,81.32461
2018-01-01,LBN,WHOSIS_000001,79.36847
2019-01-01,LBN,WHOSIS_000001,81.46533
2020-01-01,LBN,WHOSIS_000001,80.39053
2021-01-01,LBN,WHOSIS_000001,77.4957
2000-01-01,LBR,WHOSIS_000001,52.57737
2001-01-01,LBR,WHOSIS_000001,53.93145
2002-01-01,LBR,WHOSIS_000001,53.66641
2003-01-01,LBR,WHOSIS_000001,53.62458
2004-01-01,LBR,WHOSIS_000001,56.85719
2005-01-01,LBR,WHOSIS_000001,57.24827
2006-01-01,LBR,WHOSIS_000001,58.93323
2007-01-01,LBR,WHOSIS_000001,58.94865
2008-01-01,LBR,WHOSIS_000001,59.42981
2009-01-01,LBR,WHOSIS_000001,60.05062
2010-01-01,LBR,WHOSIS_000001,60.35827
2011-01-01,LBR,WHOSIS_000001,60.24652
2012-01-01,LBR,WHOSIS_000001,61.0829
2013-01-01,LBR,WHOSIS_000001,60.84632
2014-01-01,LBR,WHOSIS_000001,58.0222
2015-01-01,LBR,WHOSIS_000001,60.06258
2016-01-01,LBR,WHOSIS_000001,61.65518
2017-01-01,LBR,WHOSIS_000001,63.3204
2018-01-01,LBR,WHOSIS_000001,63.0916
2019-01-01,LBR,WHOSIS_000001,63.44171
2020-01-01,LBR,WHOSIS_000001,63.45658
2021-01-01,LBR,WHOSIS_000001,64.26884
2000-01-01,LBY,WHOSIS_000001,75.88503
2001-01-01,LBY,WHOSIS_000001,75.80974
2002-01-01,LBY,WHOSIS_000001,73.45018
2003-01-01,LBY,WHOSIS_000001,71.35293
2004-01-01,LBY,WHOSIS_000001,73.84878
2005-01-01,LBY,WHOSIS_000001,75.71147
2006-01-01,LBY,WHOSIS_000001,76.0381
2007-01-01,LBY,WHOSIS_000001,74.50021
2008-01-01,LBY,WHOSIS_000001,74.20132
2009-01-01,LBY,WHOSIS_000001,75.59362
2010-01-01,LBY,WHOSIS_000001,74.11333
2011-01-01,LBY,WHOSIS_000001,69.03551
2012-01-01,LBY,WHOSIS_000001,72.36492
2013-01-01,LBY,WHOSIS_000001,75.6834
2014-01-01,LBY,WHOSIS_000001,70.24648
2015-01-01,LBY,WHOSIS_000001,72.65332
2016-01-01,LBY,WHOSIS_000001,75.17968
2017-01-01,LBY,WHOSIS_000001,73.1517
2018-01-01,LBY,WHOSIS_000001,75.59693
2019-01-01,LBY,WHOSIS_000001,75.70241
2020-01-01,LBY,WHOSIS_000001,70.37431
2021-01-01,LBY,WHOSIS_000001,74.21007
2000-01-01,LCA,WHOSIS_000001,70.21449
2001-01-01,LCA,WHOSIS_000001,73.33798
2002-01-01,LCA,WHOSIS_000001,70.41045
2003-01-01,LCA,WHOSIS_000001,70.61871
2004-01-01,LCA,WHOSIS_000001,73.99518
2005-01-01,LCA,WHOSIS_000001,77.48946
2006-01-01,LCA,WHOSIS_000001,74.71127
2007-01-01,LCA,WHOSIS_000001,78.76865
2008-01-01,LCA,WHOSIS_000001,72.03778
2009-01-01,LCA,WHOSIS_000001,79.63043
2010-01-01,LCA,WHOSIS_000001,76.00781
2011-01-01,LCA,WHOSIS_000001,72.74739
2012-01-01,LCA,WHOSIS_000001,76.3987
2013-01-01,LCA,WHOSIS_000001,72.7806
2014-01-01,LCA,WHOSIS_000001,76.28412
2015-01-01,LCA,WHOSIS_000001,72.83655
2016-01-01,LCA,WHOSIS_000001,80.18174
2017-01-01,LCA,WHOSIS_000001,76.1389
2018-01-01,LCA,WHOSIS_000001,79.97258
2019-01-01,LCA,WHOSIS_000001,72.53056
2020-01-01,LCA,WHOSIS_000001,75.6335
2021-01-01,LCA,WHOSIS_000001,71.11304
2000-01-01,LKA,WHOSIS_000001,76.39707
2001-01-01,LKA,WHOSIS_000001,77.33544
2002-01-01,LKA,WHOSIS_000001,73.33813
2003-01-01,LKA,WHOSIS_000001,77.57506
2004-01-01,LKA,WHOSIS_000001,69.11941
2005-01-01,LKA,WHOSIS_000001,77.77751
2006-01-01,LKA,WHOSIS_000001,73.35814
2007-01-01,LKA,WHOSIS_000001,77.94831
2008-01-01,LKA,WHOSIS_000001,73.13787
2009-01-01,LKA,WHOSIS_000001,72.41935
2010-01-01,LKA,WHOSIS_000001,78.25158
2011-01-01,LKA,WHOSIS_000001,74.95837
2012-01-01,LKA,WHOSIS_000001,75.63307
2013-01-01,LKA,WHOSIS_000001,72.53262
2014-01-01,LKA,WHOSIS_000001,79.27127
2015-01-01,LKA,WHOSIS_000001,76.44591
